ImageId,EncodedPixels
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,104608 6 105126 9 105644 11 106159 17 106678 19 107197 20 107716 22 108235 22 108755 21 109275 20 109795 20 110315 19 110835 17 111357 13 111878 8 112399 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,71338 3 71853 11 72371 15 72890 16 73408 18 73927 19 74446 20 74966 19 75486 18 76006 17 76525 18 77045 18 77564 19 78083 20 78603 19 79123 19 79642 20 80163 18 80683 17 81203 16 81725 14 82246 13 82766 13 83287 11 83808 9 84330 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,40152 1 40666 8 41181 15 41700 17 42219 19 42738 20 43258 20 43777 21 44296 22 44816 22 45336 22 45856 22 46377 20 46897 19 47418 17 47938 17 48458 17 48979 15
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,103 19 147 9 621 28 665 14 1142 31 1185 14 1663 34 1706 13 2186 33 2226 13 2718 23 2746 13 3241 37 3762 35 4283 32 4803 30 5323 29 5842 29 6362 29 6880 31 7399 33 7919 33 8440 32 8960 32 9481 31 10002 29 10522 29 11042 28 11562 21 12082 20 12601 21 13120 22 13640 22 14159 22 14679 21 15199 22 15719 22 16238 24 16757 29 17276 31 17795 33 18315 34 18823 4 18835 35 19342 9 19354 37 19861 50 20380 20 20404 27 20900 18 20926 25 21419 17 21446 26 21939 17 21967 25 22459 16 22487 24 22979 16 23007 24 23499 16 23527 23 24019 16 24047 21 24539 16 24567 19 25059 16 25087 17 25579 16 25607 13 26099 15 26128 11 26621 12 26650 8 27143 8 27666 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,110352 2 110869 7 111388 10 111907 12 112427 12 112947 12 113466 13 113986 14 114506 15 115026 15 115547 15 116067 15 116588 14 117110 13 117632 11 118153 10 118674 9 119195 8 119716 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,165523 7 166040 11 166559 12 166591 8 167052 7 167076 16 167108 15 167570 11 167595 16 167628 16 168087 16 168114 17 168148 16 168602 25 168630 19 168668 16 169121 48 169188 16 169639 50 169691 4 169708 16 170157 60 170227 18 170676 63 170747 18 171195 65 171267 18 171713 68 171786 19 172232 70 172306 19 172751 94 173270 50 173322 22 173346 18 173789 48 173843 19 173867 17 174308 47 174363 18 174388 16 174828 46 174883 18 174909 14 175348 44 175403 17 175432 6 175868 43 175923 17 176388 42 176443 16 176908 40 176963 16 177429 37 177484 13 177950 26 178005 9 178472 2 178482 11 179003 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,84876 6 85394 9 85913 10 86431 12 86951 12 87470 13 87990 13 88510 12 89029 11 89549 10 90070 9 90590 8 91111 7 91632 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,41736 1 42251 12 42769 18 43288 20 43807 22 43836 6 44327 37 44847 37 45367 39 45887 40 46407 39 46927 39 47447 39 47968 37 48489 35 49010 34 49533 31 50057 26 50579 24 51099 23 51620 20 52139 21 52659 20 53179 20 53697 20 54216 20 54736 19 55255 18 55775 17 56296 14 56818 10 57339 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,98951 8 99468 14 99988 15 100507 17 101027 19 101547 20 102067 20 102587 20 103106 21 103157 5 103625 22 103673 12 104145 22 104192 14 104664 23 104712 15 105184 23 105232 16 105703 23 105752 16 106223 22 106272 16 106742 22 106792 16 107261 23 107312 16 107780 24 107832 16 108299 25 108352 15 108819 25 108857 1 108872 14 109339 26 109373 9 109392 13 109860 25 109891 12 109912 12 110381 24 110408 17 110431 11 110903 22 110926 33 111423 22 111446 27 111944 48 112463 17 112483 29 112529 4 112977 13 113004 28 113047 8 113493 15 113524 27 113565 11 114012 15 114044 27 114084 13 114532 15 114564 26 114602 15 115051 16 115084 26 115120 17 115571 17 115604 26 115639 18 116091 17 116124 28 116155 21 116611 16 116644 52 117131 16 117164 51 117651 16 117684 49 118171 16 118204 48 118690 17 118724 48 119210 17 119245 47 119731 14 119767 45 120252 8 120289 43 120773 2 120811 41 121332 40 121853 12 121871 21 122374 10 122392 20 122893 10 122912 20 123412 11 123432 20 123932 11 123952 20 124452 12 124472 20 124971 13 124992 19 125491 13 125512 18 126011 13 126033 16 126531 13 126553 15 127051 13 127074 14 127572 12 127595 11 128092 12 128116 9 128613 10 129135 7 129656 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,124944 8 125463 11 125981 14 126500 16 127020 17 127540 18 128060 19 128580 19 129100 19 129620 19 130141 18 130662 17 131183 16 131705 14 132227 11 132749 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,71931 7 72448 13 72967 15 73485 19 74004 21 74523 23 75043 24 75563 25 76082 26 76600 28 77120 28 77640 27 78160 25 78680 24 79200 24 79720 23 80240 21 80760 20 81280 20 81800 20 82320 19 82840 19 83361 17 83883 14 84404 12 84925 9 85448 3 85961 9 86476 13 86995 14 87513 18 88032 19 88551 21 89071 21 89590 22 90109 23 90627 25 91147 25 91667 25 92187 25 92708 24 93228 23 93748 23 94270 20 94801 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,150428 5 150948 7 151467 8 151987 9 152507 9 153028 8 153548 8 154070 6 154591 4 155112 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,59449 9 59968 12 60488 12 61008 12 61527 13 62047 14 62567 14 63087 15 63607 15 64128 15 64648 15 65168 15 65688 15 66209 13 66731 9 67252 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,19419 3 19936 8 20455 10 20973 13 21492 15 22011 16 22529 16 23048 17 23568 16 24088 16 24608 16 25128 16 25648 17 26169 22 26690 24 27211 25 27731 25 28251 26 28771 26 29291 26 29811 26 30331 25 30851 24 31371 23 31891 21 32412 18 32932 15 33452 13
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,131752 7 132270 10 132787 15 133304 20 133824 20 134342 23 134860 26 134895 5 135380 28 135412 11 135900 44 136420 45 136939 46 137458 47 137977 49 138496 51 139016 51 139535 53 140055 53 140574 54 141095 52 141615 51 142135 50 142655 50 143176 49 143696 49 144216 52 144737 57 145258 58 145779 58 146300 21 146324 34 146821 18 146846 33 147343 14 147371 29 147864 12 147891 30 148386 9 148411 31 148931 32 149451 33 149971 33 150491 34 151011 34 151531 35 151569 9 152050 50 152570 50 153090 51 153610 51 154130 51 154650 51 155170 51 155690 51 156211 50 156731 50 157251 49 157772 47 158292 46 158812 22 158835 23 159333 20 159356 21 159855 15 159877 20 160376 13 160397 20 160897 10 160917 20 161418 5 161437 19 161957 18 162477 17 162998 15 163518 14 164041 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,4343 8 4861 12 5380 14 5900 16 6419 17 6938 19 7456 21 7976 22 8496 23 9016 24 9536 24 10056 24 10576 24 11096 24 11616 24 12136 24 12658 22 13179 20 13700 18 14221 16 14743 13 15265 9
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,32961 5 33480 8 33998 13 34516 16 35036 17 35556 18 36076 19 36595 20 37103 32 37622 33 38141 33 38660 16 38679 14 39180 15 39200 12 39700 15 39724 5 40220 15 40740 15 41260 15 41780 15 42300 13 42820 12 43340 11 43863 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,150477 6 150995 9 151513 11 152032 13 152550 15 153069 16 153588 17 154108 17 154628 17 155148 17 155668 17 156188 17 156709 15 157230 14 157751 13 158271 11 158792 8 159311 8 159829 8 160348 8 160866 10 161385 11 161904 12 162424 11 162944 11 163464 9 163987 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,41285 6 41804 9 42320 18 42838 22 43357 23 43876 24 44396 24 44916 24 45436 23 45956 22 46476 23 46996 23 47516 24 48036 29 48556 32 49077 32 49600 29 50123 26 50643 26 51164 25 51684 25 52204 24 52723 25 53242 25 53757 28 54275 28 54794 27 55312 24 55832 21 56351 22 56870 22 57389 23 57909 24 58428 25 58949 24 59469 24 59514 6 59990 23 60026 2 60031 11 60511 22 60540 22 61032 51 61552 13 61572 31 62074 6 62092 30 62612 29 63133 28 63654 25 64178 19 64700 16 65226 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,84958 9 85477 11 85996 13 86515 20 87034 22 87553 25 88072 28 88591 30 89110 32 89150 9 89628 36 89668 11 90148 38 90187 13 90668 8 90679 41 91188 6 91200 41 91720 41 92240 41 92760 41 93280 41 93800 41 94320 41 94840 40 95360 40 95880 38 96400 37 96920 36 97441 34 97962 16 97983 10 98484 13 98504 8 99005 11 99527 8 100050 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,66243 9 66759 17 67277 20 67795 22 68313 26 68833 26 69352 26 69872 26 70392 25 70912 24 71432 24 71952 22 72473 19 72995 16 73520 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,1246 7 1765 10 2284 12 2804 13 3324 13 3844 14 4364 14 4884 14 5405 12 5925 12 6446 11 6967 9 7488 8 8009 6 8530 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,19967 28 20485 32 21005 33 21524 36 22044 37 22564 37 23084 37 23604 37 24124 37 24170 1 24645 36 24687 7 25165 37 25205 13 25687 54 26207 55 26728 54 27249 55 27769 29 27799 25 28302 13 28320 18 28339 5 28824 9 28840 14 28862 2 29345 7 29361 13 29382 2 29881 13 30401 13 30921 16 30942 1 31441 23 31961 23 32482 22 33002 22 33522 22 34042 22 34562 21 35083 18 35605 11 36126 6 36647 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,172365 5 172884 8 173403 9 173921 11 174426 6 174440 11 174944 10 174956 14 175455 34 175973 36 176492 36 177012 35 177532 34 178051 34 178571 34 179092 32 179612 31 180133 28 180654 25
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,122941 9 123459 13 123977 16 124497 18 125016 20 125536 21 126056 21 126576 21 127096 20 127616 19 128136 18 128657 15
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,8550 2 9066 10 9585 11 10104 13 10624 14 11144 15 11663 17 12184 16 12704 16 13224 16 13745 14 14268 10 14789 8 15312 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,102154 2 102673 6 103190 10 103709 12 104229 12 104749 13 105269 14 105789 14 106309 14 106829 15 107350 14 107871 13 108392 13 108912 14 109433 15 109953 16 110473 17 110993 18 111512 20 112032 21 112552 21 113070 23 113589 24 114109 24 114629 24 115149 24 115669 24 116189 24 116709 23 117230 22 117752 20 118272 19 118792 19 119312 18 119833 17 120355 14 120876 13 121398 10
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,48598 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,38205 8 38724 11 39244 11 39763 11 40282 12 40804 8 41326 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,11694 4 12212 8 12730 11 13249 13 13768 15 14287 17 14806 18 15326 18 15846 19 16366 19 16886 19 17407 19 17927 19 18448 19 18968 20 19489 19 20009 19 20529 18 21049 17 21570 15 22091 14 22613 10
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,251 13 768 18 1288 18 1809 17 2329 17 2849 16 3369 16 3889 17 4409 17 4929 17 5449 17 5970 15 6490 15 7013 10
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,75142 19 75661 22 76180 24 76699 26 77218 27 77738 27 78257 28 78777 28 79297 28 79817 28 80337 9 80349 15 80856 9 80871 11 81374 10 81392 9 81892 27 82410 26 82929 27 83449 29 83969 32 84489 34 85008 37 85528 38 86048 37 86568 35 87089 32 87609 29 88129 25 88650 23 89172 20 89693 17 90213 16 90733 16 91253 15 91773 15 92293 15 92812 16 93331 17 93850 18 94370 18 94889 19 95409 18 95928 18 96448 17 96968 17 97488 15 98008 14 98529 12 99051 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,177590 6 178108 13 178625 20 179144 21 179655 30 180174 31 180704 20
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,40305 3 40822 9 41341 15 41861 17 42380 19 42900 21 43419 22 43938 23 44457 24 44977 24 45497 24 46017 24 46537 25 47056 28 47576 30 48096 32 48617 32 49137 32 49658 32 50179 31 50701 29 51231 19 51752 18 52273 16 52793 16 53313 16 53833 16 54353 16 54874 14 55395 11 55916 9 56438 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,57985 6 58502 18 59021 21 59540 24 60059 26 60578 27 61097 28 61617 28 62137 28 62657 28 63177 28 63697 28 64217 27 64737 26 65257 25 65777 24 66299 21 66821 15 67342 12
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,105302 2 105820 5 106339 7 106858 9 107378 8 107898 8 108419 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,155750 5 156269 8 156788 9 157306 11 157826 11 158345 12 158865 12 159385 12 159904 13 160424 13 160943 13 161462 13 161981 12 162501 11 163021 8 163542 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,274 20 792 25 1313 20 1833 14 2354 12 2875 10 3397 7 3918 6 4439 6 4960 5 5480 7 6000 9 6520 9 7040 10 7560 10 8080 10 8600 10 9121 10 9641 11 10161 12 10682 11 11203 9 11727 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,130278 11 130795 17 131313 20 131832 21 132352 22 132872 23 133392 24 133913 24 134433 24 134953 24 135473 24 135994 23 136514 23 137036 20 137560 15 138082 12 138606 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,150056 13 150574 18 151092 22 151610 27 152129 30 152649 31 153168 34 153687 36 154207 37 154727 38 155247 39 155768 38 156288 38 156809 37 157329 37 157849 37 158370 36 158890 36 159410 36 159929 38 160449 38 160968 39 161486 40 162005 41 162523 43 163042 44 163561 45 164081 45 164601 45 165121 44 165641 42 166161 41 166680 42 167200 42 167720 42 168240 41 168760 41 169280 40 169800 39 170320 39 170841 37 171361 37 171881 37 172403 34 172925 31 173446 29 173968 26 174489 24 175010 21 175532 17 176054 14 176575 10
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,86634 9 87152 13 87671 15 88190 17 88709 19 89229 20 89749 21 90268 22 90787 23 91307 23 91827 21 92348 19 92869 17 93389 17 93910 15 94429 16 94948 18 95466 20 95985 22 96503 25 97022 27 97541 29 98060 30 98579 31 99098 32 99618 32 100137 33 100656 34 101175 35 101695 35 101738 3 102214 37 102255 7 102734 37 102774 9 103254 37 103293 11 103774 51 104294 52 104814 52 105334 52 105854 53 106376 51 106898 49 107420 47 107945 18 107969 18 108466 14 108491 15 108984 15 109012 13 109503 16 109533 10 110022 18 110053 10 110539 22 110574 8 111058 24 111094 7 111578 25 111616 1 112098 28 112617 31 113136 37 113655 39 114174 40 114692 43 115208 48 115726 51 116245 52 116764 54 117283 55 117802 56 118322 56 118842 56 119362 56 119882 56 120402 56 120922 56 121442 57 121962 21 121987 33 122482 20 122509 32 123004 18 123031 32 123525 16 123553 31 124046 14 124074 31 124567 10 124596 29 125091 1 125118 28 125638 27 126157 27 126677 26 127196 26 127715 26 128235 25 128756 22 129277 19 129797 18 130318 17 130839 14 130859 5 131361 25 131891 16 132412 16 132931 17 133450 18 133970 18 134489 18 135009 18 135528 19 136047 19 136566 20 137086 20 137606 19 138126 18 138645 18 139165 17 139684 17 140203 16 140722 16 141243 14 141763 13 142283 12 142804 11 143325 9 143846 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,14331 1 14849 4 15369 4 15888 5 16407 6 16930 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,8700 5 9218 9 9737 12 10256 18 10775 20 11295 21 11815 21 12334 23 12853 23 13370 26 13890 26 14410 26 14930 26 15451 25 15972 24 16492 24 17014 21 17534 21 18055 20 18575 16 19097 9 19614 4 20124 14 20642 16 21160 18 21679 19 22198 20 22718 19 23237 15 23756 16 23777 4 24275 17 24293 12 24795 31 25315 32 25835 32 26355 32 26875 32 27395 32 27916 31 28408 16 28437 28 28926 20 28959 9 28970 13 29444 23 29479 9 29497 4 29963 24 29999 9 30482 27 30518 10 31002 28 31038 12 31522 28 31557 15 32042 29 32075 18 32562 30 32594 20 33082 52 33602 52 34122 51 34642 50 35164 47 35687 43 36209 40 36732 32 37256 24 37777 22 38295 24 38803 2 38814 25 39310 49 39822 57 40340 59 40858 61 41375 63 41894 64 42414 27 42444 33 42934 25 42966 30 43454 24 43487 28 43973 25 44012 21 44493 24 44537 13 45013 23 45061 7 45533 22 46054 20 46575 17 47097 12 47618 9
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,48196 9 48714 13 49232 16 49748 22 50266 25 50785 26 51303 28 51822 29 52341 30 52823 19 52860 31 53342 21 53379 32 53860 71 54378 73 54898 73 55418 74 55938 74 56458 75 56977 76 57497 43 57545 28 58017 42 58068 26 58538 41 58591 23 59058 40 59114 20 59578 40 59637 16 60098 40 60158 15 60618 39 60680 12 61139 34 61202 8 61660 27 61724 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,65299 6 65818 8 66338 8 66858 8 67378 8 67901 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,313 16 831 19 1350 21 1870 21 2390 21 2910 21 3430 20 3950 20 4470 20 4990 20 5510 20 6030 19 6551 18 7073 14 7595 11 8117 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,61179 10 61698 12 62215 17 62734 20 63253 22 63769 27 64287 30 64806 32 65323 35 65842 36 66362 36 66882 36 67402 36 67922 36 68442 36 68962 35 69482 34 70003 32 70524 30 71044 29 71565 27 72084 27 72603 26 73122 25 73642 23 74162 21 74682 20 75202 18 75722 16 76241 17 76761 17 77280 17 77799 18 78318 19 78838 19 79358 20 79878 20 80398 20 80919 19 81440 18 81961 16 82482 13 83002 12 83527 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,171420 1 171940 4 172458 7 172975 10 173493 12 174006 19 174524 21 175043 21 175562 22 176082 22 176602 22 177122 21 177641 22 178161 22 178681 21 179201 20 179721 17 180242 14 180764 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,7109 10 7627 15 8146 17 8665 19 9184 21 9695 2 9702 24 10207 39 10726 40 11246 41 11766 41 12285 42 12804 43 13323 45 13842 46 14362 46 14882 45 15403 43 15924 39 16445 37 16965 31 17486 26 18007 24 18528 23 19050 20 19571 19 20095 12 20619 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,134018 4 134535 11 135054 13 135573 14 136092 16 136611 17 137131 18 137651 18 138171 18 138690 19 139210 19 139729 20 140248 22 140767 23 141287 23 141807 23 142327 23 142847 22 143367 21 143887 21 144407 20 144927 20 145447 20 145965 21 146480 24 146997 26 147515 27 148034 18 148054 5 148554 17 149073 18 149593 18 150114 17 150634 16 151154 16 151674 16 152195 15 152713 17 153230 19 153748 20 154260 27 154779 27 155298 27 155818 26 156338 25 156857 25 157376 24 157895 24 158415 23 158935 23 159455 22 159975 20 160495 20 161015 20 161535 20 162055 20 162575 20 163095 21 163615 21 164135 21 164655 20 165175 20 165696 19 166217 18 166738 16 167258 16 167778 15 168298 13 168818 11 169338 9 169859 6 170380 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,147632 9 148151 11 148669 13 149188 14 149706 16 150225 16 150744 17 151262 18 151719 8 151781 18 152237 11 152300 18 152756 14 152819 17 153275 18 153313 5 153338 17 153795 19 153832 8 153857 17 154314 21 154350 13 154376 17 154833 23 154868 16 154896 16 155352 24 155388 17 155416 16 155871 26 155907 20 155935 16 156389 29 156427 21 156454 16 156905 34 156946 23 156973 16 157423 37 157463 46 157941 40 157982 46 158460 70 158532 16 158979 70 159055 13 159499 70 159575 13 160019 15 160043 45 160096 11 160539 14 160566 42 160616 10 161059 13 161089 39 161136 10 161578 14 161615 32 161656 9 162098 13 162136 31 162176 9 162617 13 162656 31 162696 8 163135 14 163176 30 163217 7 163655 13 163696 29 163737 7 164175 13 164217 28 164261 2 164695 12 164738 26 165214 13 165258 26 165734 13 165779 25 166253 14 166300 23 166772 14 166821 22 167292 12 167354 7 167811 13 167877 1 168320 3 168331 12 168839 7 168851 12 169359 9 169371 11 169879 22 170398 19 170918 18 171438 17 171958 17 172478 17 172997 18 173516 18 174035 18 174555 17 175075 16 175594 17 176114 17 176633 18 177151 19 177670 20 178189 20 178708 19 179228 18 179748 17 180269 13
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,64343 3 64860 7 65377 11 65896 12 66415 13 66935 12 67454 13 67974 13 68493 14 69013 14 69531 16 70050 17 70568 18 71083 22 71602 22 72120 22 72639 20 73158 19 73678 17 74198 16 74716 18 75235 20 75755 20 76274 21 76794 21 77314 21 77834 21 78353 22 78873 21 79393 21 79913 20 80434 18 80954 17 81474 17 81994 16 82515 15 83035 14 83556 11 84078 8 84599 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,116324 5 116843 8 117363 8 117883 10 118402 11 118922 11 119442 12 119963 10 120483 10 121003 9 121524 7 122045 5 122568 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,888 6 1410 4 1930 4 2452 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,86704 6 87223 9 87740 14 88259 16 88778 18 89298 18 89818 18 90338 19 90858 19 91378 19 91899 17 92419 16 92939 16 93460 13 93981 10 94501 10 95020 11 95540 11 96059 12 96579 12 97099 12 97619 12 98139 12 98660 11 99182 8 99704 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,30032 11 30053 25 30551 14 30571 28 31069 19 31090 30 31587 53 32107 53 32626 54 33144 57 33663 58 34183 58 34703 58 35223 58 35743 25 35770 30 36263 24 36291 29 36783 22 36812 27 37303 21 37332 24 37823 20 37853 22 38344 19 38376 11 38865 17 39387 13 39908 10 40431 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,117392 3 117908 11 118427 13 118946 17 119466 18 119985 20 120504 23 121023 24 121543 24 122063 24 122583 25 123104 23 123625 22 124146 21 124667 19 125187 18 125708 16
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,45659 4 46177 8 46696 10 47216 11 47735 12 48255 12 48775 12 49296 11 49816 9 50321 5 50337 7 50839 9 50855 8 51356 27 51876 27 52395 30 52915 32 53435 33 53955 35 54476 35 54996 36 55516 36 56037 35 56558 34 57078 34 57599 33 58119 33 58639 33 59159 33 59679 33 60199 33 60720 30 61242 26 61763 24 62283 23 62803 21 63323 21 63841 23 64359 25 64879 25 65397 27 65916 28 66436 28 66956 28 67476 28 67996 27 68516 27 69036 26 69556 24 70075 24 70596 22 71116 20 71636 18 72158 13 72681 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,16557 1 17070 12 17585 22 18084 7 18102 26 18603 45 19121 48 19640 49 20160 50 20679 52 21200 50 21720 49 22241 47 22762 46 23283 45 23803 44 24324 41 24844 38 25365 33 25888 25 26410 21 26933 17 27460 6 27981 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,79448 5 79965 10 80484 11 81003 13 81522 14 82041 16 82560 17 83080 17 83601 16 84122 15 84642 15 85163 13 85683 13 86204 12 86725 11 87246 10 87766 11 88287 11 88807 12 89327 12 89847 12 90367 12 90887 12 91407 12 91927 12 92448 10 92968 9 93492 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,133553 2 134071 6 134588 11 135107 13 135626 14 136144 17 136662 20 137176 27 137689 34 138208 35 138727 36 139247 36 139767 36 140286 35 140805 35 141324 35 141844 23 141871 5 142363 21 142883 20 143403 18 143923 17 144444 16 144964 15 145485 14 146007 11 146528 8 147049 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,8726 8 9244 11 9764 12 10284 12 10804 12 11325 10 11846 8 12368 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,110649 9 111167 12 111687 13 112206 15 112725 17 113245 17 113764 19 114285 18 114805 18 115326 18 115846 18 116367 17 116887 17 117407 18 117927 18 118447 18 118967 18 119487 17 120008 16 120530 14 121051 12 121573 10 122095 8 122616 6 123136 7 123656 9 124176 10 124695 12 125215 12 125734 14 126252 16 126771 17 127291 17 127811 16 128331 16 128851 15 129371 13 129892 11 130416 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,169407 3 169927 3 170446 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,92983 8 93499 15 94019 16 94539 18 95059 20 95579 21 96099 22 96619 24 97139 26 97660 26 98180 27 98701 27 99227 21 99751 17 100272 17 100794 15 101315 14 101835 14 102355 14 102875 14 103396 12 103916 12 104436 11 104957 9 105479 6 106001 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,431 18 949 23 1468 26 1988 28 2508 29 3027 31 3547 33 4067 33 4587 33 5106 34 5627 32 6147 31 6668 29 7189 27 7712 20 8234 14 8758 8 9281 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,142914 7 143433 14 143953 16 144472 19 144991 21 145511 21 146029 24 146548 25 147068 24 147588 24 148108 23 148628 20 149149 15 149672 8
